,Trips,Fare amount (avg),Fare amount (std),Tip amount (avg),Tip amount (std),Total amount (avg),Total amount (std)
2013-09-16,1360.0,12.163014705882356,9.676811668188755,0.8174264705882354,1.8803760979633424,14.096132352941178,10.9018089936916
2013-09-17,1498.0,13.413197596795724,19.645482614670804,1.0159145527369824,3.100632081256151,15.551108144192266,20.48679909880878
2013-09-18,1714.0,12.812065344224038,15.002054062293064,1.0635355892648777,2.6500505865188084,15.052502917152864,16.04315529601347
2013-09-19,1889.0,12.972742191635788,15.063404283908412,0.9946426680783482,2.070497742678563,15.055299100052949,16.066802527630347
2013-09-20,2216.0,13.769327617328518,41.62149909761009,0.9656543321299642,1.931339474974041,15.835076714801453,41.94067087987697
2013-09-21,2525.0,13.606320792079208,10.478669748539344,1.0674415841584164,1.9944872987906288,15.544708910891115,11.722906861765946
2013-09-22,2099.0,13.303782753692234,9.317125226211338,0.9826202953787516,1.9561095155397448,15.159294902334466,10.557200705136273
2013-09-23,1975.0,12.541118987341775,11.033570235943069,0.925291139240506,3.0479871617834906,14.542663291139247,12.22614193030838
2013-09-24,2043.0,12.670602055800295,13.284414810805867,0.944532550171317,3.6480800921523198,14.68330396475773,14.512011546895778
2013-09-25,2319.0,12.45413540319103,10.906333252849484,0.8957222940922817,2.028125020307435,14.428581285036671,12.293080968714767
2013-09-26,2561.0,12.990550566185085,11.132633320903725,1.016700507614212,2.1787940345601333,15.140269426005476,12.707941745378928
2013-09-27,3111.0,12.959177113468337,12.727092345853212,1.0368048858887822,2.438443578801567,15.138347798135682,13.942379498480186
2013-09-28,3454.0,13.414609148812973,9.649369396428245,1.0223943254198042,2.3598652262714936,15.354273306311548,11.103130901681144
2013-09-29,2715.0,13.454261510128912,9.619891200210056,0.9404640883977912,1.8710368792217025,15.304478821362837,10.761016670621057
2013-09-30,2427.0,12.077498969921715,14.325056189723131,0.7774742480428505,2.1865728507113342,13.948426040379081,15.126799975165063
2013-10-01,2635.0,12.189647058823526,11.321097281143407,0.8319430740037965,1.969900734393492,14.091153700189777,12.515121734006007
2013-10-02,3370.0,11.499967359050483,22.83903500079207,0.7669436201780413,1.9898442597055468,13.225896142433285,23.45916831851475
2013-10-03,3457.0,12.652270754989875,9.724475681419662,0.9034365056407286,2.0100220809024503,14.615131617008975,10.961353108493123
2013-10-04,3869.0,12.650873610752132,9.596596435487012,0.9370354096665799,2.1951391901548982,14.682261566296216,10.935688558949943
2013-10-05,4336.0,13.350428966789668,9.444316010912816,1.0343081180811806,2.2237228634776462,15.244275830258315,10.686135509001797
2013-10-06,3503.0,13.242954610334001,10.153477463560003,0.9049471881244646,1.765114137094278,15.005226948330026,11.171667391728782
2013-10-07,3229.0,12.051288324558687,12.010788033877098,0.8163053576958806,1.981562038188193,13.88212139981418,13.005736347212805
2013-10-08,3235.0,12.299860896445134,9.829005773483743,0.8825007727975269,1.9387092746044283,14.213993817619805,11.034337909936454
2013-10-09,3742.0,12.207696419027258,9.234725185391364,0.8496846606092995,1.8712826343573523,14.094176910742936,10.455093879471914
2013-10-10,4307.0,12.453276062224289,10.276329534110406,0.9166751799396341,2.0923853601230378,14.441193406083148,11.662454930602564
2013-10-11,5205.0,12.600274735830931,9.318220166785927,0.9860902977905859,2.32446671946334,14.665752161383312,10.845674118070436
2013-10-12,5377.0,13.408776269295151,9.829010510186226,0.9574297935651844,2.0496373118363755,15.261392970057692,11.334941242950885
2013-10-13,4574.0,13.159274158285966,9.779443579595018,0.9669763882815908,2.1499407018633416,15.023301268036752,11.284478332941791
2013-10-14,3460.0,12.501447976878607,10.54006032215072,0.774699421965318,1.7526396882043709,14.084615606936437,11.519829888323027
2013-10-15,3748.0,12.400936499466386,13.551738955563776,0.7916835645677701,1.8527920546677927,14.230845784418372,14.402204541489189
2013-10-16,4387.0,12.436045133348527,9.485118914462367,0.8469546387052656,1.7968333670945862,14.340439936175098,10.683253901293183
2013-10-17,5531.0,12.578837461580186,9.486026819202257,0.988457783402641,3.101831219762407,14.620142831314453,11.131457969453315
2013-10-18,6475.0,12.82024092664093,9.62468914899226,0.9374301158301168,1.9949518711876169,14.804687258687293,10.982262545351453
2013-10-19,7490.0,13.119631508678241,9.684698712668133,0.9842189586114826,2.0269509223253728,14.948544726301765,10.948647531989756
2013-10-20,5900.0,12.806494915254236,9.39430791721269,0.8730796610169486,1.8473745610188896,14.53863728813562,10.608903170756586
2013-10-21,5497.0,12.108999454247767,9.680673902968264,0.7498726578133529,1.7121122108379108,13.871910132799716,10.69079762786061
2013-10-22,5638.0,11.888848882582474,9.553524773165831,0.8120876197233059,1.8122987542489897,13.850324583185527,14.660337748852026
2013-10-23,6620.0,12.071924471299095,9.314728651808066,0.9158972809667668,2.05634632320529,14.054648036253798,10.913175181802213
2013-10-24,7560.0,12.264982804232805,9.61600953875188,0.9490013227513237,2.08316726785294,14.288674603174643,11.10605704075014
2013-10-25,8841.0,12.447188100893564,9.454652692976527,1.02217848659654,12.578529054391652,14.504350186630509,16.757774704358972
2013-10-26,9444.0,13.110511435832276,9.47989915248611,0.9740258365099532,1.915840590895569,14.920789919525633,10.745499065911059
2013-10-27,7598.0,12.906360884443275,9.382058470839485,0.9027165043432472,1.94755316870142,14.658694393261387,10.619865067847355
2013-10-28,6525.0,12.07737164750958,9.75520126969959,0.7767724137931028,2.0758267847874188,13.868588505747145,10.833833563339107
2013-10-29,7304.0,12.19413882803943,10.69369504832428,0.8492880613362517,1.8069012004614813,14.16139238773273,14.706633849798264
2013-10-30,7841.0,12.365835990307355,9.783080329466436,0.9336985078433888,2.187803907264445,14.34478382859333,11.31304399559351
2013-10-31,9310.0,12.490905477980665,9.428699373925099,0.9298281417830304,1.9450440567081309,14.46694522019338,10.768421758931213
2013-11-01,11335.0,12.786925452139393,27.79510007456891,0.8749483899426544,1.9597095291331497,14.727393030436705,28.30293634547295
2013-11-02,11548.0,13.010078801524074,9.152234322369956,0.9289192933841356,1.8853867875770405,14.764692587461019,10.38650544624299
2013-11-03,9406.0,12.305392302785457,9.44894629818178,0.8824239846906236,1.944690273207528,14.037397405911147,10.715857055736167
2013-11-04,8988.0,11.966925901201606,9.389912994634539,0.7793658210947937,1.8409430950954333,13.741450823320015,10.625103478672157
2013-11-05,8997.0,12.190833611203734,11.053162329486668,0.8396454373680123,1.8991908005407296,13.795263976881206,12.084253891676653
2013-11-06,9954.0,12.301623467952584,9.895132701333884,0.9085161744022489,1.8715155139321349,14.219982921438627,11.17442410659472
2013-11-07,11197.0,12.521673662588196,11.784206436254339,0.9187889613289298,2.0708307412156466,14.472554255604205,12.99296970066504
2013-11-08,12624.0,12.473022021546258,9.511494434276877,0.9128738910012684,1.9337128996641872,14.379334600760428,10.755912464863636
2013-11-09,12373.0,12.651392548290632,8.966018718873142,0.9636506910207708,2.167219527034828,14.447449284732844,10.305331406178091
2013-11-10,11007.0,12.530119923684929,9.549228536416633,0.9390533296992823,2.0056345972574587,14.338735350231659,10.843700194510074
2013-11-11,9020.0,12.199392461197341,9.088298567233435,0.9045609756097572,2.0332181992757614,13.972437915742836,10.545252761997997
2013-11-12,10951.0,11.957619395488994,9.00222468312403,0.8813551273856272,2.024441937644852,13.821402611633651,10.277974549748894
2013-11-13,11651.0,12.314288043944723,9.26595817534482,0.9392730237747876,2.032983923829895,14.269437816496492,10.614605717702915
2013-11-14,12282.0,12.42109265591923,9.950740256558516,0.924981273408242,1.931181449325928,14.344785865494227,11.19749490944804
2013-11-15,13853.0,12.605626940012995,9.324237640229443,0.9376250631632141,1.9411085533440904,14.576547318270386,10.692477601406834
2013-11-16,14983.0,12.923137555896682,9.178877394785443,0.9595134485750528,2.043030662034162,14.733247680704766,10.414521565063314
2013-11-17,12375.0,12.954938181818186,9.619278293105502,0.9753389898989906,2.8444781710138534,14.819785858585837,11.117026434810073
2013-11-18,11524.0,12.216155848663654,9.772389304528616,0.8747578965636953,1.7897762780922517,14.114611246095144,10.936230857804473
2013-11-19,12657.0,11.933714940349214,9.159045555115446,0.8931682073161094,1.8926994396895769,13.821774512127677,10.472014369325636
2013-11-20,13349.0,12.027560116862688,8.921061244626108,0.9204831822608448,2.6128534001318147,13.941112442879591,10.399357380203966
2013-11-21,13576.0,12.760643046552735,44.45235694077515,0.9409126399528588,2.112774932340324,14.719738509133734,44.76555228119479
2013-11-22,15689.0,12.467553700044615,10.534896353182548,0.9354541398432016,2.0426914219012,14.439063675186395,11.783653471428721
2013-11-23,17191.0,12.644844395323135,9.023497964016954,0.9826944331336164,2.02222552618622,14.491561282066145,10.335007914458707
2013-11-24,14769.0,12.224512830929651,9.043958229992764,0.8751235696391093,1.7752284198220944,13.957007921998745,10.233538185662976
2013-11-25,12719.0,12.01167072883088,10.479626377134084,0.8163676389653304,1.7508579341727146,13.860390753990107,11.731716999314346
2013-11-26,13869.0,12.525001802581295,9.792145550080814,0.9508133246809432,2.1522183038592297,14.51644386761841,11.494079532208215
2013-11-27,15738.0,12.348898843563347,9.717193416873588,0.8995113737450755,2.0768877962281,14.31136866183753,11.231598512320565
2013-11-28,15887.0,12.515114244350725,9.414872686759844,0.7894139862780897,2.15458983309439,14.147469629256587,10.654540663694457
2013-11-29,15178.0,11.695594940044801,8.965283485262383,0.6679384635656882,1.7774528897886472,13.385570562656445,9.98659689551256
2013-11-30,16284.0,12.113168140506016,8.901970257966672,0.8140518300171966,2.120319910477802,13.75681220830262,10.160210195498447
2013-12-01,14125.0,12.446109734513275,9.271462641240738,0.8755292035398241,1.9257598398346505,14.175978053097339,10.47398651698565
2013-12-02,13877.0,11.89549902716725,9.19980070264458,0.8341622829141764,2.3380185074060944,13.756039489803287,10.655238900308749
2013-12-03,14478.0,11.974703688354742,9.451835813963056,0.8535129161486401,1.9125193915231764,13.842888520513887,10.659636461227565
2013-12-04,15270.0,12.06941060903733,9.226003845522415,0.891457105435496,1.9005525060812671,13.971351015062197,10.530382289252909
2013-12-05,17041.0,12.152812628366878,9.36105094683613,0.9286321225280216,2.4115499006657166,14.095010269350373,10.93037925663375
2013-12-06,20582.0,12.149542318530756,9.19890716033135,0.9227106209309084,1.925993588608225,14.098678942765481,10.498195692695315
2013-12-07,20851.0,12.599929979377489,9.289979283283042,0.9971142870845529,2.011118505579673,14.422984509136224,10.591398306639263
2013-12-08,17096.0,12.387009826860087,9.187884711186948,0.9779363593823114,1.9980754852152176,14.207866167524507,10.495366445580338
2013-12-09,14187.0,11.84761894692324,10.728381193438222,0.8752590399661665,1.9407266680844373,13.736099245788358,11.94244636180073
2013-12-10,15258.0,11.625500065539393,8.633882007437466,0.8606586708611887,1.7592760194172905,13.568820946388767,12.443844025006644
2013-12-11,16616.0,11.85682956186808,9.174690017177968,0.916225926817528,1.9689635027662504,13.773337746750126,10.401310515154163
2013-12-12,19457.0,12.100136711723287,9.247943240277221,0.9550537081770056,2.2682074887925565,14.090271367631125,10.643003166131422
2013-12-13,22745.0,12.285768300725438,9.17199051882063,0.9424757089470196,2.0378316383731523,14.272290173664516,10.506469478238431
2013-12-14,18084.0,12.27781796062818,8.873731448561962,0.9223274717982792,2.00651508295303,14.018122649856233,10.141614291040868
2013-12-15,16877.0,12.447185518753335,9.024460595754961,0.9823055045327992,2.041051765188276,14.22905788943532,10.344144967863329
2013-12-16,17986.0,12.388533303680642,9.778877563414687,0.8579545201823645,2.1526857809601387,14.268793506060215,11.119157447982323
2013-12-17,18536.0,11.934591066033663,9.154664469462542,0.9221611998273628,1.9493743488343067,13.895554056970177,10.608193839519084
2013-12-18,20795.0,12.589768694397693,9.982523214651193,0.9906386150516938,2.216123188604888,14.70659437364745,12.570918939069646
2013-12-19,22109.0,13.201500293997919,21.06641922939188,1.0394617576552512,2.276212419720028,15.35456646614496,22.01478140183337
2013-12-20,26729.0,13.007163006472368,10.133449771503267,0.9838011148939348,2.807516216594736,15.106091511092794,11.974073937238341
2013-12-21,25938.0,13.134767522553782,9.964949150701148,0.9527885727503989,2.136737733045877,14.965817719176385,11.481758942870453
2013-12-22,21503.0,12.824458912709847,9.511555273777939,0.854563084220807,2.011205402481201,14.54119797237591,10.90613264706789
2013-12-23,20006.0,12.95340197940618,71.34082362808962,0.8374682595221435,2.2238928006022087,14.865486853943755,71.57457610377047
2013-12-24,24222.0,11.894096688960447,8.873284530842142,0.6054334902155074,1.747807643685192,13.576367351994051,9.973146421172386
2013-12-25,17176.0,12.185961807172804,9.360432826650696,0.6115544946436889,1.7091815093850533,13.617962272938984,10.308419401102537
2013-12-26,16596.0,11.46501928175464,8.549369751693947,0.6412864545673668,1.8144771072944623,13.142662087249908,9.570363328766108
2013-12-27,20549.0,11.798689960582026,9.0557874871568,0.7001927101075491,1.7572589880557563,13.550109007737575,10.139943748612373
2013-12-28,22432.0,12.360424393723257,9.007037758141006,0.7729778887303841,1.8171145961963828,13.963977353780255,10.178122098419381
2013-12-29,20706.0,12.267704530087896,9.015184783830714,0.7624147590070528,1.871802694031583,13.847295469912085,10.087952464148822
2013-12-30,20268.0,11.576062265640418,9.74126571350763,0.6934300374975325,1.821269259956787,13.299232780738082,10.75711922960727
2013-12-31,30464.0,11.958040638130253,18.06753253189045,0.7757389049369763,1.8783298608743624,13.802353269432794,18.54853893336957
2014-01-01,25608.0,12.768080287410186,9.41989170690769,0.797542564823491,2.113857584270522,14.472941268353589,10.536420061116212
2014-01-02,19061.0,11.385338124967213,8.888539291816956,0.6987949215676006,1.7584319755274969,13.076406799223552,10.014971323408156
2014-01-03,13436.0,11.231796665674308,8.699653304816406,0.7379473057457594,1.7586445153020709,13.070959362905645,9.785797554237552
2014-01-04,23697.0,11.896706756129468,12.501932862032294,0.8205101911634378,1.8156327467090785,13.583701312402392,16.76421042732416
2014-01-05,20560.0,11.989003891050587,8.899845100525814,0.8746590466926051,2.0241984289169466,13.677977626459095,10.136374570132313
2014-01-06,20606.0,11.617161506357375,8.933732785568196,0.7633121420945354,1.9427750242306696,13.384136659225408,10.136085467011954
2014-01-07,22719.0,11.066377041243014,8.683426693500474,0.7961050222280921,1.962690155615492,12.872598265768714,9.90850579949618
2014-01-08,22579.0,11.549730723238412,8.823809567228484,0.8321807874573722,1.8845938964137008,13.39552061650203,10.647497206610486
2014-01-09,23483.0,11.727847378954987,10.59781469778094,0.8649265426052885,1.941912875857512,13.607842694715295,11.614452046214964
2014-01-10,27553.0,11.838586723768735,9.002684608893722,0.8761837186513259,2.1520806335284037,13.738401625957227,10.235596181755591
2014-01-11,29799.0,12.149606027047884,8.491119069141527,1.0048813718581129,1.9806483726871071,13.959481526225714,9.726826830727903
2014-01-12,24386.0,12.290207906175675,8.63468290797634,0.9700024604281116,2.1722834366372115,14.08677765931268,9.892681886436863
2014-01-13,20853.0,11.714619958758929,8.839567133566078,0.8291090011029598,1.9906491388774032,13.532073562556887,10.044570497866896
2014-01-14,22052.0,11.735649827680028,9.914932777695164,0.8740740068928007,1.9255984970801567,13.591288771993465,11.076886242660773
2014-01-15,23993.0,11.95852331930146,8.941980108005591,0.9175342808319072,2.22449278369645,13.884146209311025,10.259813937947902
2014-01-16,26003.0,11.858881667499904,9.009988524479473,0.9577064184901704,3.1546244936809122,13.827044956351116,10.565539782477064
2014-01-17,31040.0,12.039205863402062,8.827896938964578,0.9215090206185524,1.8495639724075363,14.004399806700961,10.07059304767705
2014-01-18,34987.0,12.07892188527167,8.70015610033985,0.9659373481578828,1.9017575260673705,13.862793894875225,9.849514198920932
2014-01-19,30264.0,12.12942274649749,8.636851830969471,0.9903102696272744,1.889029577803026,13.951542757071044,9.783164673506157
2014-01-20,20593.0,11.976938279998054,9.619996083844995,0.9602301753022858,2.1011174103405232,13.764747729811065,12.177438937679995
2014-01-21,15490.0,12.458614590058104,10.495880133580586,0.8342466107165922,2.210667299736756,14.155785668172989,11.870485941868507
2014-01-22,21734.0,11.005468390540168,8.69356213161893,0.8676658691451177,1.9210828220085616,12.901703782092554,10.013712728475118
2014-01-23,30249.0,11.897231974610731,9.13039031976925,0.9464534364772379,2.0547114639538693,13.866988660782187,10.453710741907734
2014-01-24,35203.0,11.718367184614944,8.95087256301822,0.9118458654091912,2.009657983433404,13.666752833565226,10.181904194020674
2014-01-25,36265.0,11.896314076933686,8.268653005071123,1.0151079553288207,1.835048556400049,13.720944436784684,9.403260713961801
2014-01-26,29431.0,12.085907716353507,8.744604982922546,1.0154466378988125,1.9842875278040903,13.924644422547653,10.043793096772474
2014-01-27,25520.0,11.485630485893418,8.962754195837952,0.8422362852664592,1.8652537861617149,13.341811520376186,10.085927555301152
2014-01-28,27263.0,11.44778637714118,8.68509671793683,0.8854352052231957,1.7927351970880292,13.318733081465686,9.823475873008963
2014-01-29,29285.0,11.547284958169715,9.045705640523721,0.9364469865118636,1.9203812906897544,13.497873655455004,10.228260390529153
2014-01-30,31852.0,11.703660366695967,9.247290944548098,0.9481580434509599,1.9829905011140307,13.670321486876773,10.563933219305524
2014-01-31,38288.0,12.056985478478895,17.815154797292365,0.9327977434182992,1.9456563849761737,14.04024106769739,19.000261435348765
2014-02-01,40942.0,12.338974158565776,8.709306772779865,1.0127646426652273,2.027918794940946,14.169163450735107,9.882077946607943
2014-02-02,34846.0,12.508806462721695,8.810191010146289,1.0284463066062064,1.9248094082128795,14.371836078746474,9.958332446780892
2014-02-03,23131.0,11.250107215425189,8.278209725643357,0.7823665211188466,1.838779243821052,13.045809087371895,10.815352984070175
2014-02-04,29559.0,11.98786359484421,28.1965414734729,0.8757911296051938,2.0381346231822204,13.86178084508941,28.585988464505736
2014-02-05,25848.0,11.518755416279793,8.349909145569281,0.9167703497369222,2.0279791609529654,13.433387109254046,9.521342804833923
2014-02-06,33749.0,12.366206702420811,9.35002593579596,0.9294227977125222,2.0149518293506343,14.31575187412958,10.691701499218636
2014-02-07,40028.0,12.251513690416708,8.953223494766663,0.8827815529129561,1.8894482852253915,14.172498251224106,10.150735968484833
2014-02-08,45302.0,12.410927994349036,8.633021475178273,1.003527438082196,2.009436617692604,14.22305902609144,9.789544665236438
2014-02-09,34875.0,12.27840487455197,9.1106501483148,0.9878812903225764,2.1051087109146804,14.088414623655838,10.356917937355432
2014-02-10,29984.0,11.675748399146205,8.724275262060804,0.8205432897545316,2.023878471969512,13.489058497865482,9.929362610346946
2014-02-11,34431.0,11.797688129882955,9.308319477492722,0.850157416281834,1.856908141578712,13.634642037698507,10.397784203065626
2014-02-12,37638.0,11.809891067538128,8.868910851336404,0.8316879217811736,1.8676461241260456,13.663510016472655,10.082122560693001
2014-02-13,21777.0,10.82735776277724,8.753812519273941,0.8129319924691207,1.845923429331944,12.675515452082493,9.811028884746166
2014-02-14,45177.0,12.463602496845741,9.233171840992734,0.8307607853553762,1.8062879072540807,14.34605396551332,10.326270956257904
2014-02-15,44191.0,12.085136339978723,8.497849688413153,0.8666619899979581,1.9416043885138847,13.769748591342044,9.624378065631914
2014-02-16,38390.0,12.080300599114347,8.575474730187473,0.9127371711383157,1.9659918506475205,13.804746288095831,9.753412584816099
2014-02-17,29656.0,11.954491839762616,9.182048037094598,0.8904778122470954,1.9171688799441933,13.611230779606087,10.318482478059877
2014-02-18,28463.0,11.661605593226295,8.587804746671718,0.8494452447036466,1.9483173079317075,13.5448519130098,10.379299804662306
2014-02-19,31804.0,11.990450886680922,9.082548037770954,0.8815303106527451,1.9511484223434918,13.886893158093278,10.602003301101627
2014-02-20,35499.0,12.25748725316206,9.483853961123334,0.8783489675765467,2.0051519221811085,14.159326459900218,10.661772348467913
2014-02-21,40207.0,12.127761086377996,9.272025583198582,0.9196664759867664,1.961196166910036,14.09108239858727,10.53019612356721
2014-02-22,48519.0,12.636469012139573,8.64334873806399,0.9404484840990134,2.075490563506886,14.398386405325684,9.835993834164654
2014-02-23,39798.0,12.519396200814116,8.903743958944235,0.9320887984320808,1.9355792068008384,14.298711493039873,10.468034596370547
2014-02-24,32957.0,11.548710440877507,9.919026231798805,0.79179203204175,1.8482217432355081,13.335268986861658,10.884007264431178
2014-02-25,33827.0,11.575180477133653,8.635378639048287,0.8694306323351122,1.8738216765670213,13.443916693765287,9.802299530355707
2014-02-26,35749.0,11.573705837925534,8.963516233903169,0.8931393885143603,1.896138214892528,13.477462306637902,10.14638267464075
2014-02-27,40467.0,11.555565275409592,8.697959153165463,0.8836192453109898,2.1626923585350992,13.473656065435998,9.974949517484752
2014-02-28,48428.0,11.898771784917814,8.832575485970334,0.8107375898240649,1.84979905110932,13.737754398281885,9.98119101129626
2014-03-01,49572.0,12.448708746873233,8.628320016612241,0.9251258775114904,1.909973612232328,14.180874485596547,9.749857971436963
2014-03-02,39448.0,12.434228351247215,8.828127940069605,0.9535591157980076,1.9624511027348568,14.21489606570671,10.040013439747648
2014-03-03,35235.0,11.055428409252164,8.012261133938892,0.7756208315595251,1.7245130929286292,12.811472115793881,9.058936924389878
2014-03-04,34851.0,11.482077989153831,8.92084125375286,0.8258423000774671,1.770462912736538,13.296781154055743,9.980548039324884
2014-03-05,37197.0,11.606274968411427,8.550047237640367,0.8655399629002328,1.942062479660776,13.471394467295768,9.736545852420274
2014-03-06,40510.0,11.806842508022713,8.842912727604935,0.9103404097753608,1.965852886295923,13.73950185139468,10.15578357595556
2014-03-07,47370.0,12.051727253535994,12.625264589917435,0.9073052564914422,1.9404460467079605,13.990501161072268,13.516296258929842
2014-03-08,51668.0,12.596369319501436,8.883097474468146,0.9739409305566268,2.099950546038869,14.400649531624836,10.10423704431583
2014-03-09,40997.0,12.541662316754884,9.043048556659377,0.9402697758372514,2.103812634977424,14.322021855257638,10.284424422813547
2014-03-10,32757.0,11.863772018194584,9.227363946118038,0.8317580975058739,1.8023680357863097,13.697583722563088,10.357693574136556
2014-03-11,33376.0,11.881250898849473,8.714727094684548,0.8671290747842748,1.9619257688133185,13.75175425455415,9.903733528493653
2014-03-12,37822.0,11.944671884088626,9.0757394776326,0.921056792343073,2.024229561768502,13.890712548252244,10.421153483031222
2014-03-13,43134.0,11.652089303101961,9.044615480673553,0.9251815273334228,2.002628924639838,13.612618815783328,10.356479926370733
2014-03-14,47015.0,12.305548441986602,9.300246317135414,0.9449067318940758,1.9861746506182083,14.311403807295473,10.68412629307866
2014-03-15,53583.0,12.728932310620909,8.948586041977432,0.9772172144150226,2.0123094930216987,14.552238769759017,10.193128409344048
