,Trips,Fare amount (avg),Fare amount (std),Tip amount (avg),Tip amount (std),Total amount (avg),Total amount (std)
2016-08-09,34940.0,12.267920721236406,10.152083443501072,1.237368059530634,2.413246310261313,14.846404407550235,11.671126476140255
2016-08-10,38044.0,12.014606771107134,10.684968360193489,1.2687837766796362,2.7920732585526964,14.642736305326991,12.342146873730831
2016-08-11,42518.0,12.295924079213508,10.027699274036188,1.2861112940401798,2.489993168521586,14.934985182746685,11.650427827312575
2016-08-12,48939.0,12.336031181675146,14.509898151504398,1.2384642105478323,2.284380475152392,14.957058991810891,15.631461206017372
2016-08-13,55274.0,12.228030176936715,10.08992551479249,1.233376994608684,2.626936335004975,14.617632340709589,11.626654819088065
2016-08-14,45042.0,12.270917588028949,9.786587472099649,1.2069712712579497,2.420588105321829,14.636799653658633,11.27869731586564
2016-08-15,35342.0,12.11907532114764,10.348958259847144,1.2099015335861127,2.784263820753143,14.660002263589911,11.964969508987672
2016-08-16,35548.0,12.003365308878136,9.823486634253783,1.2255960954202887,2.499670670455058,14.557955440525415,11.430678017429551
2016-08-17,36971.0,12.221705931676178,9.705946113713685,1.2589870438992834,2.3230845339375565,14.820706229202509,11.246477872188963
2016-08-18,39257.0,12.427363018060474,10.326365087809805,1.322737346205783,2.580864495837542,15.107859999489063,11.96091023428099
2016-08-19,46438.0,12.509979542615962,10.249263876542413,1.2985079030104825,3.338774097665126,15.188363409280633,12.059800241642568
2016-08-20,51976.0,12.586549946128983,10.081508619876553,1.2605167769740002,2.370510350368236,15.009170963527913,11.531395552895761
2016-08-21,44883.0,12.425970857562994,10.583186593323424,1.2892190807209836,5.023991920814137,14.8565704164185,12.914933558934441
2016-08-22,32071.0,12.416580711546256,10.290341190458792,1.2485906270462497,3.2703449548918027,15.00708116366251,12.106648546274235
2016-08-23,32399.0,12.1222716750517,10.331105281416813,1.2266483533442478,3.0056906115515805,14.681123800111735,11.950586184810467
2016-08-24,34444.0,12.172710196260596,10.363565136386667,1.226666763442114,2.24190608833123,14.737109511084824,11.738228236480985
2016-08-25,37930.0,12.278971262852616,10.069768542775043,1.2588950698655486,2.367338766720394,14.92127128921381,11.951637765014407
2016-08-26,42258.0,12.224914809030242,9.819280687125648,1.176055184817085,2.3064456291991844,14.763530692413216,11.19793655562844
2016-08-27,47699.0,12.560665213107194,10.94207873655072,1.1883416843120536,2.399449511217292,14.89739323675888,12.156886225208693
2016-08-28,40702.0,12.398232519286505,9.745592494968903,1.2008299346469522,2.2865095339010875,14.760975136355874,11.120795933915982
2016-08-29,30704.0,12.212528009379882,10.899058534402114,1.1534073736321115,2.2919815998661424,14.72333311620097,12.311578334829473
2016-08-30,30338.0,12.276657986683366,10.204487122500275,1.2014289010482022,2.475418578885328,14.829408662398356,11.78374226289801
2016-08-31,33024.0,12.173689740794568,9.651249747628269,1.206258781492254,2.304617962170962,14.755629542145805,11.589517856283347
2016-09-01,37645.0,12.198450258998538,10.048716026351013,1.2006664895736507,2.2575451041793158,14.761496081813144,11.638950628541734
2016-09-02,40663.0,12.365592061579314,10.366499250326974,1.1728549295428372,2.403711119807518,14.949321742123285,11.983263315864908
2016-09-03,41460.0,12.533275446213212,11.17693662321942,1.1119353593825474,2.2107058336317618,14.854432706221953,12.486607958338485
2016-09-04,36926.0,12.543686833125713,9.819555448826666,1.1488761306396635,2.4000236940793136,14.908668959536405,11.262329360348561
2016-09-05,28977.0,12.593403388894634,10.617038763474149,1.2170421368671782,2.306984554057248,15.027082168611456,12.176819165652654
2016-09-06,32289.0,12.222107528879802,10.028353348241817,1.1462894484189772,2.1327851716804966,14.747234042547698,11.641572698979305
2016-09-07,34362.0,12.498461381758911,20.751229120954804,1.2301711192596587,2.400950676510788,15.08741662300824,21.604799420051823
2016-09-08,38237.0,12.603202395585422,10.818845483465962,1.256402960483312,2.4239550874793205,15.232017940735519,12.452593695707948
2016-09-09,44445.0,12.351472831589598,10.07007594946716,1.2222789965125456,2.405530615402051,14.947746203174127,11.66638097535119
2016-09-10,50782.0,12.54609782993974,9.8931127837834,1.2655846559804764,2.4421017238584803,14.966178173373788,11.340729132694287
2016-09-11,41266.0,12.594213880676586,10.139444584753688,1.2546338389957945,2.3950722327426592,15.02431444772928,11.543684523577605
2016-09-12,26304.0,12.256307025547445,9.603362361027934,1.143320407542587,2.349920676713628,14.740051703157947,11.231854512476827
2016-09-13,31938.0,12.303101321310036,12.251687792531474,1.2050093931993335,2.214354595039369,14.848030246096352,13.502925098745887
2016-09-14,36819.0,12.121885439582824,10.073299417395562,1.2153211657025036,2.2771959187939563,14.713682066319905,11.591859031419125
2016-09-15,38601.0,12.263377891764462,9.613451149107881,1.214285381207747,2.1674366722687384,14.832302012898431,11.08871444312176
2016-09-16,43180.0,12.351747799907365,9.779359108968409,1.2065590551181191,2.4109052620730718,14.934687818435545,11.299579969607825
2016-09-17,50595.0,12.745668939618534,9.56877535314731,1.2599239055242692,2.3102243864955425,15.151269295390119,10.97575344534714
2016-09-18,41573.0,12.548845885550715,9.641309274958225,1.2455435017920389,2.6248392080278045,14.960711519496265,11.073735860175429
2016-09-19,34034.0,12.29453458306399,14.940730867424385,1.2233977786919064,2.19875812776361,14.865618792966039,16.046193710149073
2016-09-20,33684.0,12.206535447096545,9.84073004266796,1.2181094881843133,2.255227722436947,14.774478387359395,11.407127904599431
2016-09-21,35084.0,12.228353380458325,10.259822107829397,1.254797913578856,2.6179028825196933,14.836570516469273,11.908424278580775
