Shannon,Gzip,Persistence_Integrals,Max_persistence
4.07279901963,0.150824198812,2.079119992,0.11814724
3.97636540662,0.147353900176,1.592538794,0.129947263
3.99135254061,0.146604549652,1.504504385,0.106210215
4.01004582479,0.147898243996,1.25316491,0.122977629
3.98074964947,0.147854868443,1.696613804,0.126525582
3.99823479829,0.146153525761,2.808624796,0.168663504
4.02845784884,0.15025537972,1.380554157,0.117382
4.03630847325,0.151427614502,1.398057303,0.107535456
4.00730058797,0.147549162267,1.426673069,0.095029345
3.92897658076,0.146608040201,1.421348728,0.142544334
4.00619424284,0.147670340681,2.227631245,0.140717239
4.00191184944,0.147315070788,1.330511814,0.115377115
3.99304040563,0.148443036392,1.399812175,0.084402357
3.97402560218,0.146800134026,1.251754227,0.122004488
3.99577035776,0.147935443303,1.01464902,0.082129096
4.03992322148,0.147595148473,1.572218406,0.12276748
4.01457891217,0.148542999289,1.595368404,0.113306927
4.00311668057,0.149513590247,1.335603934,0.097467714
4.00620460526,0.148488279448,1.970601408,0.119446489
4.08695796893,0.149178413546,1.083858128,0.095887824
3.9744744572,0.147818826967,1.073496667,0.084602262
3.97660839494,0.147779736422,1.53374151,0.142793118
3.9872885338,0.147674905739,1.45139109,0.107393937
4.01679910943,0.148798792503,1.082319524,0.083801333
4.01183500986,0.148933500627,4.127930811,0.287022296
3.97453714715,0.147967071999,1.610933613,0.120535267
3.99910263071,0.149117315638,1.349636476,0.096660082
4.02372480104,0.147923549831,1.18617718,0.083649994
4.0409452383,0.150647066214,1.370230769,0.102684964
4.0193544854,0.146515410602,1.149498463,0.08922101
4.00090435021,0.139064426634,1.724257164,0.08726259
3.96374790978,0.147084713082,1.65290515,0.097164749
3.97689389351,0.150153046249,1.840867928,0.119094054
4.01039437297,0.150137741047,2.28220119,0.172074072
4.02428491002,0.148554961577,1.709040706,0.104898705
3.97579592588,0.148288814691,1.494194551,0.083350152
4.03685947575,0.150271852781,1.688581888,0.128471344
3.97670411796,0.145986930295,1.780799316,0.140290257
4.00709029726,0.148158995816,1.280597611,0.093989311
3.9683347972,0.147194994786,1.945790836,0.16542772
3.99725050817,0.148357633652,1.698571843,0.095306867
4.06553837261,0.151317167148,2.606240159,0.14876362
3.96861596553,0.147223615989,2.538317885,0.133594847
4.01062770624,0.147998163069,1.738912752,0.113679359
3.97339439328,0.14697779262,2.216198984,0.131629022
3.9850686891,0.147713019483,1.741962949,0.107894252
3.96066163356,0.146556404795,1.042493621,0.089998107
4.03602365384,0.1505623615,1.39904543,0.095323106
4.03675113144,0.150212979203,1.433463105,0.161142579
3.92387303094,0.146678424456,1.729363921,0.090333691
4.04392437619,0.150859192526,2.236579806,0.110004412
4.03803700025,0.149910195898,1.114092323,0.096321084
4.05395314311,0.148498748957,1.710263474,0.12795031
3.99939356552,0.147379411151,1.348010432,0.112550623
3.98193819808,0.147293292708,0.981594561,0.085058846
4.00595019273,0.14795383001,1.375772545,0.108717259
4.03277186372,0.148128097281,1.977146865,0.138314667
3.99846385377,0.149111381875,1.206467684,0.081758657
3.96654908856,0.147003313341,1.314702538,0.097433076
3.99769123203,0.149306864346,1.487642884,0.09833256
4.00241412982,0.147545100666,1.363960801,0.11295549
4.0042892059,0.149195575666,1.373017919,0.099447897
4.01436754398,0.14759149007,2.517466246,0.137932566
3.9779475146,0.146849338026,1.204934617,0.091549184
3.96119863737,0.147296561545,1.410301969,0.095001244
4.03943529948,0.147582803613,1.021937729,0.089562134
4.00867313002,0.147504790469,1.521654034,0.097392834
3.95434329474,0.145660724747,1.326682942,0.093391106
4.0058182692,0.146747984461,1.662435511,0.107491841
3.99660832162,0.146401365358,1.508174801,0.153544599
3.99939592418,0.14893261478,1.687861765,0.107027314
3.98137860362,0.146524602542,2.133568424,0.175763057
4.02268766562,0.150445438956,1.575356984,0.10491074
4.03409545643,0.148802808073,1.219248675,0.087057187
4.04703559055,0.149502633119,1.52057449,0.104713383
4.01285883782,0.148004179728,1.149984982,0.093864145
4.05095055409,0.152033368092,2.257848756,0.148751617
4.03923642287,0.149778075538,2.386376126,0.165044398
4.03525752316,0.149410387221,1.446240849,0.107171691
4.00721802343,0.146879692975,1.213675273,0.111907404
3.97356822993,0.147216408539,1.228656927,0.089514149
4.00265649538,0.147441782823,2.688780429,0.160043473
4.03291198989,0.148710230361,1.388993443,0.104620151
4.01312065047,0.146124629576,1.887377564,0.124608483
3.99569335493,0.147669261026,1.770552438,0.116742995
4.01278612156,0.14823962825,1.865097051,0.113184804
4.02983910797,0.14775008364,1.187193711,0.113142798
3.95968923539,0.14769295302,2.357784248,0.14731911
4.01949931421,0.147645683754,1.712233469,0.104783916
3.99668878499,0.148183756218,1.603123156,0.102570998
4.00353664916,0.147404034919,1.817015626,0.107419318
3.99721223873,0.146385215469,2.876388068,0.190958536
3.98384620812,0.149293064503,1.464621734,0.124003987
4.00712001587,0.146907001915,1.652555659,0.111548652
4.01006006026,0.150354906054,1.340856048,0.088772172
3.98357313182,0.145532481585,1.351992819,0.103362833
4.06661635735,0.151534152663,2.080077855,0.14852443
3.99109918769,0.147354795607,1.790367182,0.130148542
4.00309326306,0.146945767527,2.282795213,0.136780684
4.00138244561,0.147397031152,1.398212684,0.090252566
4.05042559062,0.151957503764,1.170033328,0.090566822
4.01521574341,0.146930742819,1.758393975,0.120054567
4.02527746247,0.148986188657,1.220373332,0.137212559
4.05704660914,0.149008285212,2.07114619,0.126099883
4.01600863453,0.148970883534,0.880346414,0.072076731
4.01603812128,0.15071410674,2.084145311,0.121669709
3.99407720987,0.148090772065,2.34997527,0.113593266
3.98946811685,0.148999663753,1.102177632,0.088933301
4.03855510576,0.147585345545,1.245553345,0.09722662
4.02306906715,0.148152791708,1.78763145,0.122517962
4.02623788668,0.14953856433,1.500324521,0.107668701
4.0173251211,0.148059975776,2.155527104,0.12545558
3.97479564468,0.146212247622,1.834608038,0.123202307
4.05869737885,0.150638617581,1.287962968,0.092772316
3.98916942092,0.147402352744,1.633173094,0.111226993
3.95113818576,0.147209185384,1.389397497,0.078976399
4.01954355897,0.148697177217,1.173379301,0.086516484
3.97379088913,0.147055129976,1.197755969,0.091567895
3.98615217654,0.149108114898,1.965753501,0.107373105
3.97780442551,0.147619247037,1.670909574,0.120962604
3.9977187633,0.147905267115,1.283541687,0.116794216
3.984399737,0.148933500627,1.415464332,0.085740951
4.05595587017,0.150893752088,1.229680688,0.085121316
4.01622127973,0.149120603015,1.547137848,0.14608254
4.02187466243,0.148971813879,1.095838719,0.1005881
4.01120426595,0.150183915733,3.202775237,0.167717935
4.05364836738,0.14754578142,2.320604568,0.162016707
3.99417234698,0.147546460639,2.06813332,0.102381618
3.98997262231,0.148406499311,1.498339832,0.096314898
3.99157323126,0.146826227039,1.282102537,0.095692144
4.01423476381,0.149331881205,1.346912809,0.097605199
3.99151295979,0.148016553108,0.962800761,0.088913654
3.92639092173,0.145742723319,1.533085012,0.109918697
4.00293062349,0.147527977284,1.85879317,0.124564181
4.01477904212,0.148035117057,1.46670157,0.100806549
3.9609409931,0.146651028358,2.675132047,0.129059724
4.00262051084,0.148764813887,1.550432839,0.095067609
4.00767589154,0.147886440607,1.366558862,0.109957544
4.02479683959,0.148801334167,1.440160895,0.117908383
4.04180321461,0.148961894438,1.368884952,0.095893262
3.9945442664,0.147300396081,1.745505207,0.104589994
3.99322691782,0.148301193756,1.580222055,0.107620983
3.96774207192,0.148177562281,1.017870705,0.079949784
4.04667606704,0.149914179261,1.753048909,0.118259652
3.99386153037,0.147768193619,1.526518792,0.128601465
4.01170753838,0.147899649942,1.41184804,0.108634868
4.03632033744,0.149795030536,1.608130575,0.131825628
4.0556539487,0.147497914929,1.491963939,0.117091205
3.97500984324,0.147020752432,1.683715242,0.103111502
4.04001515207,0.147960465701,1.354227187,0.093909542
4.02357292424,0.150649895178,2.136483951,0.132958304
4.01062666899,0.147843170038,1.871148927,0.105536495
3.98752093642,0.147942575745,1.956307599,0.119022503
4.01659831319,0.148208537146,2.606557162,0.159975539
3.9968440905,0.149621449785,1.485447042,0.090470704
3.99007668518,0.147481863547,1.116236467,0.095475791
3.97823803892,0.145629852241,1.344160963,0.085601565
4.00067351738,0.147923549831,1.354902465,0.105167879
4.02511400131,0.148918434543,1.281655072,0.096381051
3.96383274006,0.147451735835,1.74582666,0.088631596
3.9716788339,0.14649335451,0.979828467,0.074169621
4.0162154151,0.148715807058,1.448766471,0.128819947
3.99184698587,0.14820867379,1.873506204,0.107349468
4.0310748161,0.149599399099,1.205350513,0.103016245
4.00658234775,0.149654450262,1.572502635,0.097871827
3.97746356027,0.147719195551,1.884650611,0.109778688
4.00165404667,0.149751181366,2.026223843,0.120851066
4.00589732074,0.150060626333,1.150716297,0.078356701
4.02013607916,0.148443701692,1.749074275,0.110347208
4.00680633073,0.150058665773,1.299061703,0.10713241
3.9350481368,0.146093292019,1.092471725,0.09176363
4.00724613088,0.148842476095,1.419077504,0.110189868
4.00118511467,0.147893199833,1.337465377,0.115165087
3.99014264947,0.148406208278,1.498399055,0.135624844
4.02445047322,0.149970782202,1.34672409,0.103957504
3.97181266355,0.148233230307,1.759936187,0.109741803
4.01950531837,0.149485398711,1.506632846,0.103742786
4.02033511257,0.147786758239,1.565710483,0.093866872
4.03526143274,0.15041280751,1.219744074,0.084537517
4.01787474503,0.148530579825,1.316981616,0.137061269
4.00761621733,0.147466399533,1.819042896,0.146874967
3.99883410801,0.147867892977,1.731350776,0.09725865
4.01258364093,0.149752993385,1.216564834,0.089407927
3.97991454134,0.149014520651,1.357606775,0.092622945
4.08548310159,0.149424808269,2.240495055,0.132526193
4.02743361889,0.148717090118,1.597089083,0.101297386
4.04307255169,0.150416544564,1.735313896,0.105445398
4.05434017882,0.149061326658,1.295589997,0.079290889
3.94239274583,0.145679012346,1.365901677,0.109879156
3.99948852188,0.147434020662,1.834465157,0.106511834
4.03437284064,0.14915693904,1.306563934,0.111522666
4.01513814551,0.149983246775,1.762623877,0.106875387
3.97157060651,0.14749497319,1.399986485,0.113207649
3.93024661259,0.14598937194,2.517511632,0.134704854
3.96403728093,0.14628147407,1.299659283,0.112089105
4.01409267204,0.147601938503,5.104774266,0.216038044
3.98924697645,0.148295502136,1.524671938,0.121526211
4.07101589349,0.15190243495,2.171686517,0.102401322
3.96526194797,0.14699714813,1.866124415,0.129730451
3.95751562377,0.146823077565,2.3155562,0.160579128
4.01306385859,0.148773134578,1.21250446,0.097866966
3.97127355029,0.146741854637,1.405541589,0.084699442
4.01387413323,0.150975721867,1.291704979,0.100165825
3.98144378046,0.147205150717,2.843661039,0.125410194
3.99949403528,0.147948750052,1.429035057,0.088411024
3.98198119397,0.147626019661,1.44603709,0.090315071
4.06274160342,0.147820305033,1.389891091,0.10993414
4.00823966556,0.148740654108,1.317149003,0.106434047
3.98928322073,0.146485355649,0.89203703,0.089738243
3.99550896976,0.148307743798,1.503005502,0.124733294
4.01689890591,0.149218162054,1.899223109,0.146041611
3.97603455559,0.146913117689,1.481957799,0.117755502
3.98736239763,0.148028658818,2.154049706,0.134731067
4.02363670339,0.14707975717,1.649270111,0.100171364
3.96574392517,0.146017330445,1.262700851,0.091249431
