Shannon,Gzip,Persistence_Integrals,Max_persistence
7.84571691763,0.157325992275,7.98467305088,0.353192315149
7.76887075031,0.146448671076,11.257150232,0.414450013375
7.17882734334,0.139145805073,6.93224353319,0.332488467098
7.46303546243,0.122473294988,47.2537290971,0.87047668295
6.61527109623,0.0966800887501,36.8992716658,0.755097445236
6.58748626536,0.112275080108,8.40150176779,0.350631548958
6.78500275825,0.110006163961,5.82533307439,0.281724544953
6.99126580737,0.12186100037,59.8586852153,0.987543937342
6.7984946484,0.105494776672,8.61828938637,0.358978113631
6.9059172076,0.10710180624,33.832858775,0.733423102531
7.15046900019,0.115280289331,38.3978235984,0.778436055289
7.05725424653,0.122627557308,15.5810855423,0.472760079492
7.05303152737,0.11826851928,9.93846196182,0.394823444864
7.27168874122,0.122404506394,12.972576516,0.460270496067
7.41892952744,0.133127952352,8.75551846223,0.359626954935
6.7538176115,0.101429627804,9.93354746712,0.39633712683
6.41245806042,0.0959714180116,11.3844047114,0.413948216213
6.3843739724,0.0851265171775,23.0304124794,0.587253553081
6.90082175045,0.109663900074,11.7410356103,0.431974851732
7.31953947962,0.136146954878,16.4022343343,0.512570998125
7.08629812317,0.117402917608,4.90280918562,0.274687177999
6.90069964997,0.11246712689,16.5649529212,0.501408941805
6.53952991154,0.0945551674543,6.11803933285,0.297010514262
7.07623340169,0.119659875123,15.2824200249,0.493356554561
7.20519731754,0.117576953109,13.8843965963,0.475993339396
6.7917563188,0.0990094940611,20.8534579816,0.578415378732
7.07417455998,0.127620221948,2.519739517,0.195247022496
7.28020756416,0.122074402562,21.9547085579,0.589182803127
6.84257052124,0.0991698175242,3.63536025927,0.237321406197
6.89572394879,0.105040463378,7.69648674396,0.351516368911
7.30809468478,0.12919014519,4.431384725,0.262836481896
7.0892359054,0.11604978844,36.3292567523,0.758954590262
6.90836659872,0.113443997042,39.1607693802,0.78550669956
6.82605567882,0.110102669405,15.4209745379,0.483211387767
6.74733108578,0.106361092824,14.3261759315,0.478624170115
7.07961619947,0.124501623577,19.0159796547,0.551390879697
6.52676525045,0.114049518796,29.4664019624,0.685057717215
6.90570452635,0.10539074698,6.22325496518,0.304400538644
6.57288198871,0.10172349965,14.8767138683,0.473566257574
6.61712578779,0.092093367305,21.0356994753,0.579567982197
6.61380142458,0.0954868967787,9.0920429654,0.370916064491
6.75596482236,0.102078540914,10.1441986313,0.403380473906
6.60654108415,0.0891308814465,14.4702542879,0.45065784537
7.00257767251,0.10776304446,7.86167647621,0.346405175427
7.11731570814,0.122862545215,11.4467816485,0.427898130642
6.81354085489,0.101685855263,12.924439,0.446362868777
7.14965662631,0.124717299231,56.4453968002,0.951348815352
7.20102860533,0.118781350218,10.9089362128,0.417774062299
7.33181735746,0.127922745017,16.8653994248,0.514254866623
6.85400327716,0.103207523923,10.4750846208,0.386378834925
7.07977608953,0.109497160728,9.80533591494,0.394980690703
6.43850883111,0.0933623593198,6.35204785072,0.31537720457
6.93542370679,0.107358560335,10.7267568851,0.40175324571
6.61799771458,0.101951921101,6.41548927544,0.311972024
7.10674818863,0.11453798768,17.6720287569,0.528362992591
6.88252469078,0.110134330198,6.74494865696,0.331727125874
6.95876691763,0.1120338774,13.7135534511,0.466458438473
6.51324454603,0.0879242954125,64.3607614155,1.01166297841
6.52743439785,0.0938591086465,14.0909891772,0.461697657351
6.3728034355,0.0927013595104,23.0367625713,0.600896652445
6.2047529642,0.0851894468645,13.6288716211,0.442150584717
6.43732503798,0.0873622759415,11.5536270324,0.412566332531
6.80254383047,0.0947662706081,25.3730685975,0.63105994659
6.71145792593,0.0990094940611,13.6757424174,0.467676179371
6.64985043954,0.0993546265466,29.5008892416,0.653134399928
6.86351369537,0.105226394938,36.6178395023,0.737904732192
6.79419999853,0.108619769209,6.80252892561,0.314980640482
6.91327956981,0.108855557839,43.9883031951,0.84671072045
6.64992290638,0.0939401414241,9.20337601137,0.385163347761
7.27608768462,0.124820188237,15.8129968919,0.507403447945
6.71361971062,0.107376207109,11.4675906499,0.420365755136
6.82699847717,0.107167796262,7.31896773919,0.342062658326
6.64477735511,0.102314300982,23.1138522388,0.59126759708
6.70553871882,0.111344019729,6.47894917305,0.309820859557
6.62945907558,0.10485828294,11.7520356967,0.423307779382
6.40419954287,0.0895798250298,12.8337782545,0.449052053072
6.6470998714,0.0930528737521,8.9729198716,0.337311515703
6.99489467188,0.107935855263,11.0261738872,0.398978603851
6.88402266677,0.10292123752,23.4036193098,0.600888399982
6.54850315896,0.0854134967307,11.1187348174,0.327861865116
6.5928801301,0.0956239203751,3.38367495364,0.23195263835
6.95276207365,0.0998479056193,33.7331750546,0.736848416262
6.21947193098,0.0891455345033,3.28911590479,0.221896288067
6.65104261328,0.103478046374,11.4369728254,0.423062544836
6.61057483198,0.103911578601,0.9273870993,0.107843790015
6.96119737214,0.102955077884,4.51286687716,0.269577396121
6.6020265713,0.090251817771,13.8151518667,0.471893117399
6.8725838124,0.0986198964922,15.0643143828,0.483061350107
6.49839799001,0.0882618695581,7.4220260101,0.342249859498
6.41710482891,0.08939717477,8.03317572376,0.352548471944
5.84286318789,0.0733390854185,9.39275103762,0.37106085614
5.0786232859,0.0487233255212,28.8621775244,0.662311383859
5.78711054518,0.0757669089565,22.8659482137,0.587085184078
6.45601500783,0.0855076632288,6.39669311843,0.304402528524
6.40011704292,0.088172308706,62.5572826683,0.986407307079
6.15278662298,0.0747090991324,52.9303722026,0.897037217718
6.5822831117,0.0835696962223,28.9349211052,0.666095545691
6.48194937159,0.0928389586926,11.5569275946,0.408399858192
6.82439263701,0.101889117043,11.6986208991,0.412749754497
6.79065436338,0.099687577078,17.5584391784,0.524056673047
6.35368292218,0.0902444033682,27.6998861947,0.632145039672
6.64536250316,0.0971931122344,14.7279345141,0.342068174437
7.24141815403,0.128187201842,4.94235470852,0.272545735743
7.05234642794,0.118234496363,11.3156762132,0.423348181308
7.33811336272,0.129248345868,24.0828610495,0.622857541853
7.27808212187,0.121522212633,18.0274428552,0.511500561893
6.86422173232,0.102752670501,5.76620084032,0.29200554075
7.06121078897,0.114805984873,6.2200721379,0.308133013123
7.1004425926,0.122219938335,7.67113372916,0.349287641369
7.40186393911,0.130711702827,4.30616380384,0.242528219881
7.02500254384,0.115242399343,22.9305591496,0.603508729994
7.44082655393,0.134820841552,6.85353145709,0.323502691292
7.07939300609,0.110882703614,12.6226950301,0.446831498738
6.99974199535,0.110348512247,13.4740418898,0.448122154782
7.07684749663,0.115346656797,5.88735969946,0.302540660445
7.32324660499,0.114853195164,18.4660138432,0.544300635106
6.82879267641,0.0989223428759,9.69168994739,0.343743621822
7.04114713397,0.10547742413,23.7598957016,0.60815187777
7.14980992174,0.116135662898,11.8397730434,0.428153505708
7.1954761888,0.120749907495,10.8228380625,0.415810660897
6.92845685607,0.106753812636,12.1096361814,0.435923747294
6.92620326778,0.112659268393,22.5252331353,0.594141016452
7.31994668621,0.135024045378,17.5912255585,0.527250701316
7.551329659,0.143314849045,7.62076517056,0.347408770938
7.49627375455,0.134628815579,5.72409145242,0.299408104898
7.14750853053,0.128537347812,23.8212390982,0.621411622059
7.27289869501,0.123330456582,13.1019695126,0.460779636302
7.12622622174,0.116068860676,7.78724539166,0.342291561489
7.43091030165,0.134662009451,7.46861148957,0.342814332308
7.52818416549,0.125976161118,32.9672097823,0.726746736857
7.24480520333,0.12395743457,7.19173610534,0.332964792641
7.0601282312,0.108801905779,19.3395531368,0.547404652981
7.29332733874,0.124198322644,6.03642848444,0.305267621967
6.81994661252,0.102133081254,10.4663895792,0.320556802694
6.86636048901,0.108215856315,10.054912369,0.37072806571
6.9160743293,0.117499691979,5.00810588802,0.277125139974
6.48600266378,0.0985041505712,45.3669179889,0.847847868541
6.88351502237,0.112275080108,29.1724112661,0.676135763082
7.09063739441,0.111179613646,8.29170230251,0.362327088244
7.10290288108,0.113101351629,14.2836366319,0.468774036528
7.31582176656,0.134338785239,17.586958038,0.517318704239
7.1833687279,0.109814715911,6.8138433044,0.323642373337
6.62577787167,0.0933393561104,5.35508105261,0.240424260577
7.34791566942,0.135879620113,16.3524293765,0.499174613344
7.07181203704,0.107393859685,14.2623704788,0.479317622066
7.02742545313,0.109650384126,17.983376939,0.501298967461
7.29432489588,0.132782301176,2.87846287594,0.20314822825
7.25882557989,0.127768873546,4.45173277514,0.257815302328
7.21519702478,0.116359305048,20.9733413612,0.554042320273
6.93811173553,0.108415902644,18.9033190509,0.480734968118
6.97118953327,0.109434117454,14.5787546086,0.378424719954
6.87626957953,0.108033696322,12.4746409883,0.441272711523
7.04204958049,0.108211408844,26.2663108595,0.623155112698
7.18133702856,0.11505442596,16.5751775438,0.513009559596
7.10072634316,0.126242708077,2.7466654198,0.187951745683
7.08139603118,0.113941734807,8.68790789347,0.365188663767
7.15546118041,0.117383622992,12.7718057853,0.447773336264
7.34718044883,0.123967621317,6.32731798926,0.313576425711
6.87062171123,0.114176465751,2.09947548502,0.182470164324
6.61263562867,0.105144125992,5.60615092591,0.283467471919
6.98848732797,0.10402698367,7.44954743408,0.331387009652
7.49199124942,0.13991617357,6.26580096892,0.316976592313
6.91436021187,0.120406149799,13.3658493268,0.456370409885
6.65329571591,0.102470302931,15.3196272991,0.495531557653
6.70532104782,0.106532456861,19.0280476249,0.551973566956
7.09490070149,0.118862730597,6.53449075162,0.312615986927
7.16974209892,0.109121524498,34.5285714809,0.715694863004
6.75004889557,0.0963315942982,7.81743937488,0.339404122196
7.0283572759,0.108508977361,9.43895484967,0.368194475213
6.73030496612,0.0949975357319,21.1987367941,0.559288625486
7.2683408696,0.127508223684,10.0622204756,0.356638238764
7.31956256351,0.121014135437,14.2618241167,0.468953846812
6.88360781473,0.111513009166,9.97868040703,0.354222653023
7.27809216854,0.123643984221,10.0204534084,0.391658493397
7.27555593665,0.127901721517,24.5327122248,0.629034864916
7.2023354223,0.120934248941,5.82081392076,0.295994487513
7.03618391184,0.11296486542,55.0302304383,0.935900563273
6.70397381004,0.103140672531,26.012673349,0.639127148493
6.53075538555,0.0953419471648,6.67177853302,0.307967196746
6.59006903107,0.0884552177486,20.0003757099,0.523229014222
7.15221495216,0.119967098499,13.2859977782,0.462571249689
6.92165998513,0.0986338572957,27.6859540313,0.608788358036
6.87241547679,0.109134970837,11.3808524273,0.411610375059
6.87470447595,0.104434671818,8.25820092411,0.328335558997
7.14384964643,0.122791882343,17.660273665,0.51250619556
6.97999000371,0.103629711843,18.7830643294,0.538283764187
6.51874243599,0.0870441182517,20.976187283,0.5689016924
6.67689556205,0.0796365579904,53.18584875,0.866356851738
6.50580397317,0.0938475439461,49.5424542932,0.864572148112
7.05515655465,0.121347852887,9.88302868722,0.372206669647
6.79119057646,0.108833196385,4.96265751224,0.272974524357
6.96971517545,0.113923010558,22.9085734115,0.603601527761
6.94424399676,0.10501026694,3.78041098416,0.236785304409
6.75033491663,0.113274990756,14.7113085119,0.451163232462
6.96850312733,0.109326211997,1.81473402856,0.169848917207
7.16273624732,0.126119832333,5.98761369359,0.303053932648
7.22390605499,0.124958908613,26.8079284436,0.649638197862
6.59101336865,0.0961475275177,7.07642794018,0.321278054787
6.86573916081,0.0970686181803,15.2619645934,0.490110166286
6.75483194622,0.104508869908,7.42649221703,0.329341993763
6.64108553776,0.0912414756388,52.2854629492,0.917248288491
6.83333428479,0.109276826414,7.87492635001,0.343802652367
7.1899862938,0.122109500144,2.19390315751,0.180595557122
6.82961947831,0.10946356691,13.7285195354,0.465757163113
7.01308581746,0.111188753699,11.0722069756,0.386667299266
6.9574104375,0.112828311891,9.41459172314,0.365388684763
6.70226808614,0.101854517044,14.7731983237,0.445691617324
6.83860349089,0.0970367021495,3.37114507129,0.232546997108
7.06755492231,0.107176601076,32.9991001494,0.708190754879
7.09940909718,0.106865524467,29.9981374204,0.676712643792
7.39952209391,0.143514524015,15.4138754853,0.492393487423
7.08884771267,0.128139773895,5.27691732028,0.290789563218
6.69521175874,0.10696660635,5.45226674852,0.286208725499
6.49895873271,0.0935112936345,4.73542995124,0.265836051063
6.78848271085,0.0974135449648,52.9849223933,0.920277926511
7.10739118666,0.120092093903,6.19091886961,0.309092167655
7.30639970257,0.111937232994,13.3749050734,0.434763347689
7.08495894412,0.118273381295,8.11623430921,0.342392880788
7.06033692539,0.12248839216,32.6736313621,0.722701641227
6.64643470518,0.104460431655,4.92988131074,0.27012127517
6.59858390236,0.0938668200304,8.44340703058,0.334315485535
6.30853330855,0.0838537387017,19.5772351184,0.558314941126
6.36159907998,0.0721738416037,37.5271586989,0.758971045932
6.74133321488,0.105260994657,31.6178813593,0.702031160416
6.96667822857,0.113842864778,16.588776849,0.502137807983
7.25033947286,0.135188458219,2.200718167,0.158068120678
6.82731350961,0.102959309494,12.6070268315,0.441131829782
7.29030737201,0.118960483573,20.374256734,0.571166517088
6.80181415373,0.0996670913649,13.6219443106,0.460823552728
7.01041071901,0.106334841629,12.2530985681,0.4386502548
7.31551565014,0.118205349439,17.9968548155,0.526011009502
6.79835553433,0.107989139378,15.5169040787,0.494904437479
6.56927326954,0.0954240842001,16.2896405736,0.501041918492
6.58015584237,0.0913052415211,11.7091608689,0.41810196393
7.02001494115,0.107286783453,18.7828116121,0.513182660079
7.03453430847,0.116696145778,29.7125047709,0.688603383757
6.63838183106,0.101800098636,27.6443353372,0.66736254026
7.03213522187,0.10874480944,13.0753963646,0.443714895023
6.94600684059,0.121572174485,14.0558306078,0.464133314353
6.98189138027,0.112663899051,11.2918119038,0.41297618343
7.16072555444,0.121402729814,9.06481528739,0.376093930986
6.84308103779,0.0994863365523,14.1222126224,0.473174678397
7.05416412773,0.116933826552,15.3972103969,0.498640791355
6.99045908496,0.116498067275,14.390777248,0.471594938865
6.68138079516,0.103043246129,12.5338718671,0.435558894971
7.0146811297,0.113316892725,15.4764852442,0.492117872876
7.40398676142,0.121750913645,13.688766445,0.455818796529
7.0106410801,0.116943439658,22.380094704,0.590805795084
7.18287256015,0.124137080868,3.9470020468,0.228846772866
7.08056329968,0.118916474844,17.7712639799,0.525310547543
7.27604204844,0.126910435497,12.7113909428,0.443349809968
7.11715802761,0.115933094974,7.28033249195,0.337815779441
6.89693236468,0.110764302435,6.14374779144,0.307081340969
7.11148190264,0.121128614322,9.87917467977,0.390314447397
7.12993938014,0.116116568704,10.1575143931,0.394508561562
7.00933683015,0.117518997741,26.7984563144,0.6543860601
7.00259679527,0.12465066579,23.2914000279,0.58776796485
7.04990754012,0.113326208484,48.1014457784,0.872797633575
6.78634578131,0.116209332895,13.5184959817,0.467078868194
7.13808743794,0.120067412036,7.93446773114,0.354861260958
6.56424474604,0.0889591979291,39.0026096415,0.785651604528
6.66459623254,0.0962582236842,14.5276483496,0.469040048221
6.70225173554,0.101758277874,10.213501184,0.389265101306
6.88182420121,0.108104774045,2.09562858866,0.175800905866
7.14504900769,0.129068047337,8.29111080038,0.364998680027
7.20267284768,0.13665132336,27.076450412,0.663917191866
7.05782497148,0.115892541243,8.69473348823,0.359077648978
7.00307537806,0.110727354961,17.5292786044,0.510890127202
7.03889702637,0.121298007804,4.07728039678,0.248071284445
7.01624709149,0.11044935513,16.3273980265,0.497608437687
6.86113296938,0.107411518066,25.4153120737,0.637283103758
7.2467561193,0.124804799868,33.0074275394,0.703265033294
6.94805058293,0.114237594479,7.56775089627,0.347582607473
6.93723539928,0.120516086617,19.7970757081,0.547882344424
6.88553161306,0.109117043121,12.2947752959,0.432279304459
6.50123831015,0.0846615182386,26.8447153909,0.647955287212
6.48355641865,0.0928732799343,11.3859862389,0.387634491413
6.81412482908,0.092040413997,8.61324612954,0.359158278529
6.66812000126,0.104084483892,11.7609327423,0.43449397354
6.86986207372,0.104295991778,12.8067327128,0.429951159257
7.29748663944,0.119694292641,10.7623180269,0.41570940254
6.90034676188,0.0969888674362,8.13561368049,0.346931414083
6.4634860228,0.0977063465965,28.141695874,0.668508822241
7.12741952022,0.119301848049,11.9324173814,0.422168120139
7.0089526907,0.114895717635,12.5963085248,0.428410689168
6.64193001453,0.0939693747691,31.5553677317,0.70557484338
6.59573512571,0.101412963115,10.250119212,0.402807213718
6.46318383907,0.0953927088899,5.78142172034,0.27885953317
7.18264809077,0.120221948212,6.03043611094,0.302861282025
6.65745463101,0.0899823241666,16.8043122236,0.512565003486
6.64482292353,0.0843294310947,11.6062850091,0.423589019737
6.63377094281,0.0853152598069,10.864798329,0.408248592235
6.77763239829,0.100629707371,5.27787253183,0.280362063456
6.9413101332,0.0936832594053,18.0480227979,0.517109620501
6.77047462553,0.0979908788364,11.5439391915,0.421352177459
7.18033388191,0.112691690992,34.3951154405,0.735105749742
7.15325143967,0.115689903352,11.0017895447,0.406105999037
6.96688387523,0.105096588574,17.0433169157,0.514626815543
6.95785394801,0.111179613646,10.4057780273,0.402648056249
6.77105581481,0.0972890698918,48.0765321997,0.838910698548
6.90142587316,0.110202236107,12.7506590806,0.415489908822
7.07458604108,0.105222071572,8.15754792714,0.358940933164
7.04625551985,0.118437821172,9.72626218796,0.317791110355
7.01784165464,0.10946356691,5.47865993314,0.26402833034
7.26870075935,0.119385197057,12.8752117127,0.440174262977
7.20717325664,0.115594822272,14.9430534406,0.4725782383
7.1405513272,0.116068860676,6.72626324085,0.328545364658
7.30230370923,0.122991575919,5.08424285949,0.280041688738
6.95577724833,0.112805128627,54.4139338525,0.929112698196
6.92405534674,0.109616650214,10.2180238876,0.388666594703
6.86015276868,0.103339090386,26.2397044973,0.645333241997
6.75765278188,0.0971445029625,4.92223632663,0.275259258901
7.32285387455,0.126161308888,3.05743844328,0.217250665498
7.31247197492,0.123037079668,5.94832498938,0.299139680086
7.04507776317,0.110969387755,11.561874849,0.422836482733
6.83697845182,0.0998889665666,20.7283649288,0.565019609164
7.07222807318,0.113918330458,2.55516552093,0.202068576038
6.87090247494,0.100468441815,6.39565906148,0.313116669334
6.81030109697,0.0929305384299,14.67083572,0.486155800492
7.02162971102,0.100817886647,10.9606136363,0.376155293919
7.10926893888,0.104018426356,11.3299658379,0.418887279223
6.80502297719,0.0886705582504,21.4758853383,0.583183138135
6.79499205801,0.0988369703695,9.14079291374,0.378049630095
6.92046650577,0.100345309545,18.5472343599,0.551743453875
6.89450660216,0.102428201652,10.6932426597,0.413815973822
6.89983849239,0.103700357304,15.6818772158,0.476595718168
7.01153411204,0.115656607187,12.3575282556,0.441963691102
6.78039596092,0.102874743326,6.79450304663,0.32371463503
7.2179764564,0.114739955632,10.3093081177,0.39492519857
7.15070580483,0.125858311747,20.2494310739,0.564115272723
7.14568286308,0.11804100415,33.3917610328,0.722326779482
