Shannon,Gzip,Persistence_Integrals,Max_persistence
8.55829539079,0.286500246346,16.8222984809,0.727580174223
8.10485177073,0.272309334209,50.7051340442,1.26804510974
8.01788540349,0.317901994583,14.9626543653,0.689085834619
8.11919318639,0.306207915914,6.62262253409,0.459255909418
7.94065778569,0.282280557834,14.5128705056,0.681571795031
8.40202750152,0.29395829913,25.7661042487,0.906616208663
8.14353606361,0.285819853847,11.0857162996,0.592591469201
7.86385336819,0.300903119869,16.0049076445,0.687756763873
8.07197431784,0.320751620579,9.68128746793,0.553312400515
8.02567475905,0.325319986872,15.6429182228,0.6950934064
8.56098555596,0.331170964034,11.1170868743,0.597584132974
8.67686194365,0.286813631893,2.33612947608,0.254410421243
8.40691668087,0.369424135382,1.96155455445,0.247390873773
8.29024203198,0.281786095379,22.9397502836,0.84584969199
8.47108975263,0.283709478867,22.1731725608,0.765953462024
8.11020734025,0.310123983907,14.2476579682,0.661122410411
8.1048532904,0.334647933613,3.87511107202,0.342564336015
8.50844246831,0.285424984088,1.03797476494,0.183731306204
8.16744805451,0.282678263724,24.9907674664,0.881808684633
7.99395875905,0.308380530247,4.45195516516,0.365122934814
7.73681653763,0.303226865917,8.09940459101,0.494309998162
8.34322296477,0.294504230674,12.0821447805,0.625767657882
8.15726277931,0.318413272011,21.1203205446,0.827653896763
7.50372407582,0.26547873214,14.029481647,0.639653702211
8.25432588502,0.333826065533,8.65327940988,0.51110458667
8.31579846496,0.33366165969,12.0758672275,0.617817798974
8.1752754522,0.305651388204,11.1472775031,0.588475687267
8.52892429633,0.318965517241,8.82856542509,0.520451660429
8.13090994262,0.320974489377,6.35490490989,0.446464587464
8.06871693619,0.336180698152,2.42093851732,0.262975777456
7.8739276588,0.317954190953,10.9668537662,0.585148949835
7.55043861993,0.307799786307,7.60834149575,0.4731286605
8.07732146006,0.282396389003,15.2076917604,0.635748681186
8.07387178773,0.318308702791,8.24336778725,0.506289942666
8.34966948367,0.318532501641,7.36026714809,0.467328084868
8.27537421845,0.290650907002,10.8194191303,0.570900710579
8.19933261195,0.299236515885,33.9040428563,1.03283412423
7.92714039261,0.297933409874,17.9065896419,0.745073452892
8.74944238008,0.339927762272,9.07366298206,0.473781411496
8.63272056436,0.308228730823,17.5566306709,0.621883084639
8.45056337367,0.314522753409,10.5341615717,0.571419719719
8.22650396057,0.333524778471,4.2535647217,0.353309882063
7.77495301552,0.306941253692,16.5331822893,0.72587915267
8.41401300876,0.355148628675,3.95142737146,0.331109197685
8.10928696612,0.325888825027,2.93577484817,0.304691364462
8.62966361138,0.292925147735,59.7052237175,1.38779628654
8.67166070233,0.326458504519,9.10859871521,0.534422567433
8.31949936378,0.311714965931,3.78467206026,0.336766479964
8.06565989851,0.291259745589,6.72703727682,0.373619130088
7.93159660424,0.288775761557,20.4478650302,0.812392881725
8.39080974025,0.308810247147,15.5807594698,0.695395810289
7.16041855241,0.282114421735,16.1565470912,0.706350831286
8.43922158545,0.288433720998,2.15342515151,0.231008987009
8.3888601891,0.281259040676,1.19034280875,0.180074748145
7.24496332688,0.288914417002,7.22506664596,0.453927321306
8.55027909342,0.353332239002,3.49578757016,0.322524367094
8.26374906302,0.353805731177,3.21014180895,0.320897164425
7.49952039202,0.298677835263,21.7155566447,0.830131765245
8.43141672498,0.36088312541,2.92627314995,0.29249881262
7.82901350502,0.311284366024,22.0428906229,0.840103525662
7.68276370544,0.308380530247,23.0029677629,0.86017780696
8.32253114671,0.297266234299,14.838740017,0.670259903966
8.24856043899,0.295320197044,11.9043119407,0.589187438971
7.68683546592,0.289899072782,10.2873958205,0.497800213989
8.17607272175,0.31196651346,27.9896433445,0.934853057256
8.50276482214,0.318032517655,7.5899526187,0.48949937272
8.56539828631,0.316208453016,8.24312646245,0.477158742645
8.32837206019,0.339026192627,3.69722313734,0.344767649845
7.67133646167,0.309719257922,14.7296777999,0.667286732435
