Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,1211.790039,1211.790039,1211.790039,1211.790039,1211.790039,0
2000-01-04,1182.030029,1182.030029,1182.030029,1182.030029,1182.030029,0
2000-01-05,1131.300049,1131.300049,1131.300049,1131.300049,1131.300049,0
2000-01-06,1131.300049,1131.300049,1131.300049,1131.300049,1131.300049,0
2000-01-07,1152.540039,1152.540039,1152.540039,1152.540039,1152.540039,0
2000-01-10,1184.770020,1184.770020,1184.770020,1184.770020,1184.770020,0
2000-01-11,1190.339966,1190.339966,1190.339966,1190.339966,1190.339966,0
2000-01-12,1190.150024,1190.150024,1190.150024,1190.150024,1190.150024,0
2000-01-13,1195.479980,1195.479980,1195.479980,1195.479980,1195.479980,0
2000-01-14,1217.949951,1217.949951,1217.949951,1217.949951,1217.949951,0
2000-01-17,1245.689941,1245.689941,1245.689941,1245.689941,1245.689941,0
2000-01-18,1215.400024,1215.400024,1215.400024,1215.400024,1215.400024,0
2000-01-19,1213.770020,1213.770020,1213.770020,1213.770020,1213.770020,0
2000-01-20,1217.729980,1217.729980,1217.729980,1217.729980,1217.729980,0
2000-01-21,1218.189941,1218.189941,1218.189941,1218.189941,1218.189941,0
2000-01-24,1229.510010,1229.510010,1229.510010,1229.510010,1229.510010,0
2000-01-25,1215.410034,1215.410034,1215.410034,1215.410034,1215.410034,0
2000-01-26,1226.310059,1226.310059,1226.310059,1226.310059,1226.310059,0
2000-01-27,1214.750000,1214.750000,1214.750000,1214.750000,1214.750000,0
2000-01-28,1245.989990,1245.989990,1245.989990,1245.989990,1245.989990,0
2000-01-31,1220.229980,1220.229980,1220.229980,1220.229980,1220.229980,0
2000-02-01,1261.150024,1261.150024,1261.150024,1261.150024,1261.150024,0
2000-02-02,1313.839966,1313.839966,1313.839966,1313.839966,1313.839966,0
2000-02-03,1318.609985,1318.609985,1318.609985,1318.609985,1318.609985,0
2000-02-04,1329.300049,1329.300049,1329.300049,1329.300049,1329.300049,0
2000-02-07,1349.280029,1349.280029,1349.280029,1349.280029,1349.280029,0
2000-02-08,1362.079956,1362.079956,1362.079956,1362.079956,1362.079956,0
2000-02-09,1363.339966,1363.339966,1363.339966,1363.339966,1363.339966,0
2000-02-10,1371.140015,1371.140015,1371.140015,1371.140015,1371.140015,0
2000-02-11,1379.140015,1379.140015,1379.140015,1379.140015,1379.140015,0
2000-02-14,1350.310059,1350.310059,1350.310059,1350.310059,1350.310059,0
2000-02-15,1309.939941,1309.939941,1309.939941,1309.939941,1309.939941,0
2000-02-16,1343.310059,1343.310059,1343.310059,1343.310059,1343.310059,0
2000-02-17,1352.060059,1352.060059,1352.060059,1352.060059,1352.060059,0
2000-02-18,1371.349976,1371.349976,1371.349976,1371.349976,1371.349976,0
2000-02-21,1376.300049,1376.300049,1376.300049,1376.300049,1376.300049,0
2000-02-22,1347.829956,1347.829956,1347.829956,1347.829956,1347.829956,0
2000-02-23,1365.030029,1365.030029,1365.030029,1365.030029,1365.030029,0
2000-02-24,1379.839966,1379.839966,1379.839966,1379.839966,1379.839966,0
2000-02-25,1427.609985,1427.609985,1427.609985,1427.609985,1427.609985,0
2000-02-28,1432.469971,1432.469971,1432.469971,1432.469971,1432.469971,0
2000-02-29,1433.079956,1433.079956,1433.079956,1433.079956,1433.079956,0
2000-03-01,1463.750000,1463.750000,1463.750000,1463.750000,1463.750000,0
2000-03-02,1515.619995,1515.619995,1515.619995,1515.619995,1515.619995,0
2000-03-03,1530.020020,1530.020020,1530.020020,1530.020020,1530.020020,0
2000-03-06,1537.329956,1537.329956,1537.329956,1537.329956,1537.329956,0
2000-03-07,1539.000000,1539.000000,1539.000000,1539.000000,1539.000000,0
2000-03-08,1480.780029,1480.780029,1480.780029,1480.780029,1480.780029,0
2000-03-09,1481.869995,1481.869995,1481.869995,1481.869995,1481.869995,0
2000-03-10,1504.020020,1504.020020,1504.020020,1504.020020,1504.020020,0
2000-03-13,1466.579956,1466.579956,1466.579956,1466.579956,1466.579956,0
2000-03-14,1466.790039,1466.790039,1466.790039,1466.790039,1466.790039,0
2000-03-15,1409.770020,1409.770020,1409.770020,1409.770020,1409.770020,0
2000-03-16,1407.839966,1407.839966,1407.839966,1407.839966,1407.839966,0
2000-03-17,1444.189941,1444.189941,1444.189941,1444.189941,1444.189941,0
2000-03-20,1490.380005,1490.380005,1490.380005,1490.380005,1490.380005,0
2000-03-21,1479.510010,1479.510010,1479.510010,1479.510010,1479.510010,0
2000-03-22,1496.010010,1496.010010,1496.010010,1496.010010,1496.010010,0
2000-03-23,1467.109985,1467.109985,1467.109985,1467.109985,1467.109985,0
2000-03-24,1478.750000,1478.750000,1478.750000,1478.750000,1478.750000,0
2000-03-27,1473.530029,1473.530029,1473.530029,1473.530029,1473.530029,0
2000-03-28,1440.670044,1440.670044,1440.670044,1440.670044,1440.670044,0
2000-03-29,1427.880005,1427.880005,1427.880005,1427.880005,1427.880005,0
2000-03-30,1387.209961,1387.209961,1387.209961,1387.209961,1387.209961,0
2000-03-31,1383.660034,1383.660034,1383.660034,1383.660034,1383.660034,0
2000-04-03,1368.989990,1368.989990,1368.989990,1368.989990,1368.989990,0
2000-04-04,1359.109985,1359.109985,1359.109985,1359.109985,1359.109985,0
2000-04-05,1320.589966,1320.589966,1320.589966,1320.589966,1320.589966,0
2000-04-06,1386.930054,1386.930054,1386.930054,1386.930054,1386.930054,0
2000-04-07,1408.660034,1408.660034,1408.660034,1408.660034,1408.660034,0
2000-04-10,1414.199951,1414.199951,1414.199951,1414.199951,1414.199951,0
2000-04-11,1368.650024,1368.650024,1368.650024,1368.650024,1368.650024,0
2000-04-12,1340.839966,1340.839966,1340.839966,1340.839966,1340.839966,0
2000-04-13,1312.510010,1312.510010,1312.510010,1312.510010,1312.510010,0
2000-04-14,1275.729980,1275.729980,1275.729980,1275.729980,1275.729980,0
2000-04-17,1291.180054,1291.180054,1291.180054,1291.180054,1291.180054,0
2000-04-18,1325.829956,1325.829956,1325.829956,1325.829956,1325.829956,0
2000-04-19,1367.189941,1367.189941,1367.189941,1367.189941,1367.189941,0
2000-04-20,1347.910034,1347.910034,1347.910034,1347.910034,1347.910034,0
2000-04-21,1347.910034,1347.910034,1347.910034,1347.910034,1347.910034,0
2000-04-24,1347.910034,1347.910034,1347.910034,1347.910034,1347.910034,0
2000-04-25,1348.829956,1348.829956,1348.829956,1348.829956,1348.829956,0
2000-04-26,1379.089966,1379.089966,1379.089966,1379.089966,1379.089966,0
2000-04-27,1403.810059,1403.810059,1403.810059,1403.810059,1403.810059,0
2000-04-28,1429.609985,1429.609985,1429.609985,1429.609985,1429.609985,0
2000-05-01,1429.609985,1429.609985,1429.609985,1429.609985,1429.609985,0
2000-05-02,1462.530029,1462.530029,1462.530029,1462.530029,1462.530029,0
2000-05-03,1425.969971,1425.969971,1425.969971,1425.969971,1425.969971,0
2000-05-04,1439.329956,1439.329956,1439.329956,1439.329956,1439.329956,0
2000-05-05,1440.189941,1440.189941,1440.189941,1440.189941,1440.189941,0
2000-05-08,1411.020020,1411.020020,1411.020020,1411.020020,1411.020020,0
2000-05-09,1398.630005,1398.630005,1398.630005,1398.630005,1398.630005,0
2000-05-10,1359.319946,1359.319946,1359.319946,1359.319946,1359.319946,0
2000-05-11,1358.680054,1358.680054,1358.680054,1358.680054,1358.680054,0
2000-05-12,1384.060059,1384.060059,1384.060059,1384.060059,1384.060059,0
2000-05-15,1369.099976,1369.099976,1369.099976,1369.099976,1369.099976,0
2000-05-16,1428.890015,1428.890015,1428.890015,1428.890015,1428.890015,0
2000-05-17,1416.339966,1416.339966,1416.339966,1416.339966,1416.339966,0
2000-05-18,1429.040039,1429.040039,1429.040039,1429.040039,1429.040039,0
2000-05-19,1369.619995,1369.619995,1369.619995,1369.619995,1369.619995,0
2000-05-22,1314.109985,1314.109985,1314.109985,1314.109985,1314.109985,0
2000-05-23,1352.050049,1352.050049,1352.050049,1352.050049,1352.050049,0
2000-05-24,1292.449951,1292.449951,1292.449951,1292.449951,1292.449951,0
2000-05-25,1341.380005,1341.380005,1341.380005,1341.380005,1341.380005,0
2000-05-26,1315.760010,1315.760010,1315.760010,1315.760010,1315.760010,0
2000-05-29,1325.020020,1325.020020,1325.020020,1325.020020,1325.020020,0
2000-05-30,1366.540039,1366.540039,1366.540039,1366.540039,1366.540039,0
2000-05-31,1377.150024,1377.150024,1377.150024,1377.150024,1377.150024,0
2000-06-01,1377.150024,1377.150024,1377.150024,1377.150024,1377.150024,0
2000-06-02,1442.359985,1442.359985,1442.359985,1442.359985,1442.359985,0
2000-06-05,1421.869995,1421.869995,1421.869995,1421.869995,1421.869995,0
2000-06-06,1425.150024,1425.150024,1425.150024,1425.150024,1425.150024,0
2000-06-07,1415.060059,1415.060059,1415.060059,1415.060059,1415.060059,0
2000-06-08,1422.339966,1422.339966,1422.339966,1422.339966,1422.339966,0
2000-06-09,1420.319946,1420.319946,1420.319946,1420.319946,1420.319946,0
2000-06-12,1420.319946,1420.319946,1420.319946,1420.319946,1420.319946,0
2000-06-13,1375.369995,1375.369995,1375.369995,1375.369995,1375.369995,0
2000-06-14,1368.319946,1368.319946,1368.319946,1368.319946,1368.319946,0
2000-06-15,1341.540039,1341.540039,1341.540039,1341.540039,1341.540039,0
2000-06-16,1338.089966,1338.089966,1338.089966,1338.089966,1338.089966,0
2000-06-19,1322.630005,1322.630005,1322.630005,1322.630005,1322.630005,0
2000-06-20,1381.550049,1381.550049,1381.550049,1381.550049,1381.550049,0
2000-06-21,1362.560059,1362.560059,1362.560059,1362.560059,1362.560059,0
2000-06-22,1339.229980,1339.229980,1339.229980,1339.229980,1339.229980,0
2000-06-23,1339.229980,1339.229980,1339.229980,1339.229980,1339.229980,0
2000-06-26,1331.640015,1331.640015,1331.640015,1331.640015,1331.640015,0
2000-06-27,1305.729980,1305.729980,1305.729980,1305.729980,1305.729980,0
2000-06-28,1332.489990,1332.489990,1332.489990,1332.489990,1332.489990,0
2000-06-29,1284.459961,1284.459961,1284.459961,1284.459961,1284.459961,0
2000-06-30,1315.099976,1315.099976,1315.099976,1315.099976,1315.099976,0
2000-07-03,1342.750000,1342.750000,1342.750000,1342.750000,1342.750000,0
2000-07-04,1353.569946,1353.569946,1353.569946,1353.569946,1353.569946,0
2000-07-05,1336.250000,1336.250000,1336.250000,1336.250000,1336.250000,0
2000-07-06,1338.479980,1338.479980,1338.479980,1338.479980,1338.479980,0
2000-07-07,1374.030029,1374.030029,1374.030029,1374.030029,1374.030029,0
2000-07-10,1376.000000,1376.000000,1376.000000,1376.000000,1376.000000,0
2000-07-11,1361.530029,1361.530029,1361.530029,1361.530029,1361.530029,0
2000-07-12,1380.089966,1380.089966,1380.089966,1380.089966,1380.089966,0
2000-07-13,1406.369995,1406.369995,1406.369995,1406.369995,1406.369995,0
2000-07-14,1420.349976,1420.349976,1420.349976,1420.349976,1420.349976,0
2000-07-17,1444.239990,1444.239990,1444.239990,1444.239990,1444.239990,0
2000-07-18,1416.459961,1416.459961,1416.459961,1416.459961,1416.459961,0
2000-07-19,1397.780029,1397.780029,1397.780029,1397.780029,1397.780029,0
2000-07-20,1425.530029,1425.530029,1425.530029,1425.530029,1425.530029,0
2000-07-21,1352.479980,1352.479980,1352.479980,1352.479980,1352.479980,0
2000-07-24,1359.719971,1359.719971,1359.719971,1359.719971,1359.719971,0
2000-07-25,1345.800049,1345.800049,1345.800049,1345.800049,1345.800049,0
2000-07-26,1342.410034,1342.410034,1342.410034,1342.410034,1342.410034,0
2000-07-27,1301.189941,1301.189941,1301.189941,1301.189941,1301.189941,0
2000-07-28,1300.319946,1300.319946,1300.319946,1300.319946,1300.319946,0
2000-07-31,1320.119995,1320.119995,1320.119995,1320.119995,1320.119995,0
2000-08-01,1310.550049,1310.550049,1310.550049,1310.550049,1310.550049,0
2000-08-02,1299.319946,1299.319946,1299.319946,1299.319946,1299.319946,0
2000-08-03,1255.500000,1255.500000,1255.500000,1255.500000,1255.500000,0
2000-08-04,1260.989990,1260.989990,1260.989990,1260.989990,1260.989990,0
2000-08-07,1281.479980,1281.479980,1281.479980,1281.479980,1281.479980,0
2000-08-08,1287.619995,1287.619995,1287.619995,1287.619995,1287.619995,0
2000-08-09,1306.109985,1306.109985,1306.109985,1306.109985,1306.109985,0
2000-08-10,1289.489990,1289.489990,1289.489990,1289.489990,1289.489990,0
2000-08-11,1268.349976,1268.349976,1268.349976,1268.349976,1268.349976,0
2000-08-14,1290.589966,1290.589966,1290.589966,1290.589966,1290.589966,0
2000-08-15,1280.369995,1280.369995,1280.369995,1280.369995,1280.369995,0
2000-08-16,1300.130005,1300.130005,1300.130005,1300.130005,1300.130005,0
2000-08-17,1311.319946,1311.319946,1311.319946,1311.319946,1311.319946,0
2000-08-18,1311.310059,1311.310059,1311.310059,1311.310059,1311.310059,0
2000-08-21,1311.890015,1311.890015,1311.890015,1311.890015,1311.890015,0
2000-08-22,1332.560059,1332.560059,1332.560059,1332.560059,1332.560059,0
2000-08-23,1321.869995,1321.869995,1321.869995,1321.869995,1321.869995,0
2000-08-24,1316.209961,1316.209961,1316.209961,1316.209961,1316.209961,0
2000-08-25,1321.900024,1321.900024,1321.900024,1321.900024,1321.900024,0
2000-08-28,1324.569946,1324.569946,1324.569946,1324.569946,1324.569946,0
2000-08-29,1314.270020,1314.270020,1314.270020,1314.270020,1314.270020,0
2000-08-30,1318.510010,1318.510010,1318.510010,1318.510010,1318.510010,0
2000-08-31,1336.869995,1336.869995,1336.869995,1336.869995,1336.869995,0
2000-09-01,1358.260010,1358.260010,1358.260010,1358.260010,1358.260010,0
2000-09-04,1377.939941,1377.939941,1377.939941,1377.939941,1377.939941,0
2000-09-05,1372.250000,1372.250000,1372.250000,1372.250000,1372.250000,0
2000-09-06,1360.060059,1360.060059,1360.060059,1360.060059,1360.060059,0
2000-09-07,1361.260010,1361.260010,1361.260010,1361.260010,1361.260010,0
2000-09-08,1328.630005,1328.630005,1328.630005,1328.630005,1328.630005,0
2000-09-11,1318.469971,1318.469971,1318.469971,1318.469971,1318.469971,0
2000-09-12,1322.180054,1322.180054,1322.180054,1322.180054,1322.180054,0
2000-09-13,1301.540039,1301.540039,1301.540039,1301.540039,1301.540039,0
2000-09-14,1333.160034,1333.160034,1333.160034,1333.160034,1333.160034,0
2000-09-15,1307.859985,1307.859985,1307.859985,1307.859985,1307.859985,0
2000-09-18,1293.619995,1293.619995,1293.619995,1293.619995,1293.619995,0
2000-09-19,1304.030029,1304.030029,1304.030029,1304.030029,1304.030029,0
2000-09-20,1289.050049,1289.050049,1289.050049,1289.050049,1289.050049,0
2000-09-21,1256.239990,1256.239990,1256.239990,1256.239990,1256.239990,0
2000-09-22,1254.540039,1254.540039,1254.540039,1254.540039,1254.540039,0
2000-09-25,1273.780029,1273.780029,1273.780029,1273.780029,1273.780029,0
2000-09-26,1248.959961,1248.959961,1248.959961,1248.959961,1248.959961,0
2000-09-27,1243.760010,1243.760010,1243.760010,1243.760010,1243.760010,0
2000-09-28,1222.920044,1222.920044,1222.920044,1222.920044,1222.920044,0
2000-09-29,1218.170044,1218.170044,1218.170044,1218.170044,1218.170044,0
2000-10-02,1234.040039,1234.040039,1234.040039,1234.040039,1234.040039,0
2000-10-03,1243.520020,1243.520020,1243.520020,1243.520020,1243.520020,0
2000-10-04,1227.180054,1227.180054,1227.180054,1227.180054,1227.180054,0
2000-10-05,1239.630005,1239.630005,1239.630005,1239.630005,1239.630005,0
2000-10-06,1225.050049,1225.050049,1225.050049,1225.050049,1225.050049,0
2000-10-09,1184.939941,1184.939941,1184.939941,1184.939941,1184.939941,0
2000-10-10,1190.359985,1190.359985,1190.359985,1190.359985,1190.359985,0
2000-10-11,1147.939941,1147.939941,1147.939941,1147.939941,1147.939941,0
2000-10-12,1162.790039,1162.790039,1162.790039,1162.790039,1162.790039,0
2000-10-13,1170.739990,1170.739990,1170.739990,1170.739990,1170.739990,0
2000-10-16,1192.040039,1192.040039,1192.040039,1192.040039,1192.040039,0
2000-10-17,1174.520020,1174.520020,1174.520020,1174.520020,1174.520020,0
2000-10-18,1130.219971,1130.219971,1130.219971,1130.219971,1130.219971,0
2000-10-19,1179.780029,1179.780029,1179.780029,1179.780029,1179.780029,0
2000-10-20,1135.520020,1135.520020,1135.520020,1135.520020,1135.520020,0
2000-10-23,1120.800049,1120.800049,1120.800049,1120.800049,1120.800049,0
2000-10-24,1175.229980,1175.229980,1175.229980,1175.229980,1175.229980,0
2000-10-25,1152.130005,1152.130005,1152.130005,1152.130005,1152.130005,0
2000-10-26,1148.589966,1148.589966,1148.589966,1148.589966,1148.589966,0
2000-10-27,1158.839966,1158.839966,1158.839966,1158.839966,1158.839966,0
2000-10-30,1151.670044,1151.670044,1151.670044,1151.670044,1151.670044,0
2000-10-31,1179.310059,1179.310059,1179.310059,1179.310059,1179.310059,0
2000-11-01,1190.410034,1190.410034,1190.410034,1190.410034,1190.410034,0
2000-11-02,1190.170044,1190.170044,1190.170044,1190.170044,1190.170044,0
2000-11-03,1197.530029,1197.530029,1197.530029,1197.530029,1197.530029,0
2000-11-06,1186.319946,1186.319946,1186.319946,1186.319946,1186.319946,0
2000-11-07,1176.000000,1176.000000,1176.000000,1176.000000,1176.000000,0
2000-11-08,1173.839966,1173.839966,1173.839966,1173.839966,1173.839966,0
2000-11-09,1153.260010,1153.260010,1153.260010,1153.260010,1153.260010,0
2000-11-10,1123.609985,1123.609985,1123.609985,1123.609985,1123.609985,0
2000-11-13,1103.010010,1103.010010,1103.010010,1103.010010,1103.010010,0
2000-11-14,1134.390015,1134.390015,1134.390015,1134.390015,1134.390015,0
2000-11-15,1152.579956,1152.579956,1152.579956,1152.579956,1152.579956,0
2000-11-16,1139.130005,1139.130005,1139.130005,1139.130005,1139.130005,0
